4.700000e-01	3.700000e-01	1.200000e-01	5.795000e-01	2.930000e-01	2.270000e-01	1.400000e-01	9
4.600000e-01	3.750000e-01	1.200000e-01	4.605000e-01	1.775000e-01	1.100000e-01	1.500000e-01	7
3.250000e-01	2.450000e-01	7.000000e-02	1.610000e-01	7.550000e-02	2.550000e-02	4.500000e-02	6
5.250000e-01	4.250000e-01	1.600000e-01	8.355000e-01	3.545000e-01	2.135000e-01	2.450000e-01	9
5.200000e-01	4.100000e-01	1.200000e-01	5.950000e-01	2.385000e-01	1.110000e-01	1.900000e-01	8
4.000000e-01	3.200000e-01	9.500000e-02	3.030000e-01	1.335000e-01	6.000000e-02	1.000000e-01	7
4.850000e-01	3.600000e-01	1.300000e-01	5.415000e-01	2.595000e-01	9.600000e-02	1.600000e-01	10
4.700000e-01	3.600000e-01	1.200000e-01	4.775000e-01	2.105000e-01	1.055000e-01	1.500000e-01	10
4.050000e-01	3.100000e-01	1.000000e-01	3.850000e-01	1.730000e-01	9.150000e-02	1.100000e-01	7
5.000000e-01	4.000000e-01	1.400000e-01	6.615000e-01	2.565000e-01	1.755000e-01	2.200000e-01	8
4.450000e-01	3.500000e-01	1.200000e-01	4.425000e-01	1.920000e-01	9.550000e-02	1.350000e-01	8
4.700000e-01	3.850000e-01	1.350000e-01	5.895000e-01	2.765000e-01	1.200000e-01	1.700000e-01	8
2.450000e-01	1.900000e-01	6.000000e-02	8.600000e-02	4.200000e-02	1.400000e-02	2.500000e-02	4
5.050000e-01	4.000000e-01	1.250000e-01	5.830000e-01	2.460000e-01	1.300000e-01	1.750000e-01	7
4.500000e-01	3.450000e-01	1.050000e-01	4.115000e-01	1.800000e-01	1.125000e-01	1.350000e-01	7
5.050000e-01	4.050000e-01	1.100000e-01	6.250000e-01	3.050000e-01	1.600000e-01	1.750000e-01	9
5.300000e-01	4.100000e-01	1.300000e-01	6.965000e-01	3.020000e-01	1.935000e-01	2.000000e-01	10
4.250000e-01	3.250000e-01	9.500000e-02	3.785000e-01	1.705000e-01	8.000000e-02	1.000000e-01	7
5.200000e-01	4.000000e-01	1.200000e-01	5.800000e-01	2.340000e-01	1.315000e-01	1.850000e-01	8
4.750000e-01	3.550000e-01	1.200000e-01	4.800000e-01	2.340000e-01	1.015000e-01	1.350000e-01	8
5.650000e-01	4.400000e-01	1.600000e-01	9.150000e-01	3.540000e-01	1.935000e-01	3.200000e-01	12
5.950000e-01	4.950000e-01	1.850000e-01	1.285000e+00	4.160000e-01	2.240000e-01	4.850000e-01	13
4.750000e-01	3.900000e-01	1.200000e-01	5.305000e-01	2.135000e-01	1.155000e-01	1.700000e-01	10
3.100000e-01	2.350000e-01	7.000000e-02	1.510000e-01	6.300000e-02	4.050000e-02	4.500000e-02	6
5.550000e-01	4.250000e-01	1.300000e-01	7.665000e-01	2.640000e-01	1.680000e-01	2.750000e-01	13
4.000000e-01	3.200000e-01	1.100000e-01	3.530000e-01	1.405000e-01	9.850000e-02	1.000000e-01	8
5.950000e-01	4.750000e-01	1.700000e-01	1.247000e+00	4.800000e-01	2.250000e-01	4.250000e-01	20
5.700000e-01	4.800000e-01	1.750000e-01	1.185000e+00	4.740000e-01	2.610000e-01	3.800000e-01	11
6.050000e-01	4.500000e-01	1.950000e-01	1.098000e+00	4.810000e-01	2.895000e-01	3.150000e-01	13
6.000000e-01	4.750000e-01	1.500000e-01	1.007500e+00	4.425000e-01	2.210000e-01	2.800000e-01	15
5.950000e-01	4.750000e-01	1.400000e-01	9.440000e-01	3.625000e-01	1.890000e-01	3.150000e-01	9
6.000000e-01	4.700000e-01	1.500000e-01	9.220000e-01	3.630000e-01	1.940000e-01	3.050000e-01	10
5.550000e-01	4.250000e-01	1.400000e-01	7.880000e-01	2.820000e-01	1.595000e-01	2.850000e-01	11
6.150000e-01	4.750000e-01	1.700000e-01	1.102500e+00	4.695000e-01	2.355000e-01	3.450000e-01	14
5.750000e-01	4.450000e-01	1.400000e-01	9.410000e-01	3.845000e-01	2.520000e-01	2.850000e-01	9
6.200000e-01	5.100000e-01	1.750000e-01	1.615000e+00	5.105000e-01	1.920000e-01	6.750000e-01	12
5.200000e-01	4.250000e-01	1.650000e-01	9.885000e-01	3.960000e-01	2.250000e-01	3.200000e-01	16
5.950000e-01	4.750000e-01	1.600000e-01	1.317500e+00	4.080000e-01	2.340000e-01	5.800000e-01	21
5.800000e-01	4.500000e-01	1.400000e-01	1.013000e+00	3.800000e-01	2.160000e-01	3.600000e-01	14
5.700000e-01	4.650000e-01	1.800000e-01	1.295000e+00	3.390000e-01	2.225000e-01	4.400000e-01	12
6.250000e-01	4.650000e-01	1.400000e-01	1.195000e+00	4.825000e-01	2.050000e-01	4.000000e-01	13
5.600000e-01	4.400000e-01	1.600000e-01	8.645000e-01	3.305000e-01	2.075000e-01	2.600000e-01	10
4.600000e-01	3.550000e-01	1.300000e-01	5.170000e-01	2.205000e-01	1.140000e-01	1.650000e-01	9
5.750000e-01	4.500000e-01	1.600000e-01	9.775000e-01	3.135000e-01	2.310000e-01	3.300000e-01	12
5.650000e-01	4.250000e-01	1.350000e-01	8.115000e-01	3.410000e-01	1.675000e-01	2.550000e-01	15
5.550000e-01	4.400000e-01	1.500000e-01	7.550000e-01	3.070000e-01	1.525000e-01	2.600000e-01	12
5.950000e-01	4.650000e-01	1.750000e-01	1.115000e+00	4.015000e-01	2.540000e-01	3.900000e-01	13
6.250000e-01	4.950000e-01	1.650000e-01	1.262000e+00	5.070000e-01	3.180000e-01	3.900000e-01	10
6.950000e-01	5.600000e-01	1.900000e-01	1.494000e+00	5.880000e-01	3.425000e-01	4.850000e-01	15
6.650000e-01	5.350000e-01	1.950000e-01	1.606000e+00	5.755000e-01	3.880000e-01	4.800000e-01	14
5.350000e-01	4.350000e-01	1.500000e-01	7.250000e-01	2.690000e-01	1.385000e-01	2.500000e-01	9
4.700000e-01	3.750000e-01	1.300000e-01	5.230000e-01	2.140000e-01	1.320000e-01	1.450000e-01	8
4.700000e-01	3.700000e-01	1.300000e-01	5.225000e-01	2.010000e-01	1.330000e-01	1.650000e-01	7
4.750000e-01	3.750000e-01	1.250000e-01	5.785000e-01	2.775000e-01	8.500000e-02	1.550000e-01	10
3.600000e-01	2.650000e-01	9.500000e-02	2.315000e-01	1.050000e-01	4.600000e-02	7.500000e-02	7
5.500000e-01	4.350000e-01	1.450000e-01	8.430000e-01	3.280000e-01	1.915000e-01	2.550000e-01	15
5.300000e-01	4.350000e-01	1.600000e-01	8.830000e-01	3.160000e-01	1.640000e-01	3.350000e-01	15
5.300000e-01	4.150000e-01	1.400000e-01	7.240000e-01	3.105000e-01	1.675000e-01	2.050000e-01	10
6.050000e-01	4.700000e-01	1.600000e-01	1.173500e+00	4.975000e-01	2.405000e-01	3.450000e-01	12
5.200000e-01	4.100000e-01	1.550000e-01	7.270000e-01	2.910000e-01	1.835000e-01	2.350000e-01	12
5.450000e-01	4.300000e-01	1.650000e-01	8.020000e-01	2.935000e-01	1.830000e-01	2.800000e-01	11
5.000000e-01	4.000000e-01	1.250000e-01	6.675000e-01	2.610000e-01	1.315000e-01	2.200000e-01	10
5.100000e-01	3.900000e-01	1.350000e-01	6.335000e-01	2.310000e-01	1.790000e-01	2.000000e-01	9
4.350000e-01	3.950000e-01	1.050000e-01	3.635000e-01	1.360000e-01	9.800000e-02	1.300000e-01	9
4.950000e-01	3.950000e-01	1.250000e-01	5.415000e-01	2.375000e-01	1.345000e-01	1.550000e-01	9
4.650000e-01	3.600000e-01	1.050000e-01	4.310000e-01	1.720000e-01	1.070000e-01	1.750000e-01	9
4.350000e-01	3.200000e-01	8.000000e-02	3.325000e-01	1.485000e-01	6.350000e-02	1.050000e-01	9
4.250000e-01	3.500000e-01	1.050000e-01	3.930000e-01	1.300000e-01	6.300000e-02	1.650000e-01	9
5.450000e-01	4.100000e-01	1.250000e-01	6.935000e-01	2.975000e-01	1.460000e-01	2.100000e-01	11
5.300000e-01	4.150000e-01	1.150000e-01	5.915000e-01	2.330000e-01	1.585000e-01	1.800000e-01	11
4.900000e-01	3.750000e-01	1.350000e-01	6.125000e-01	2.555000e-01	1.020000e-01	2.200000e-01	11
4.400000e-01	3.400000e-01	1.050000e-01	4.020000e-01	1.305000e-01	9.550000e-02	1.650000e-01	10
5.600000e-01	4.300000e-01	1.500000e-01	8.825000e-01	3.465000e-01	1.720000e-01	3.100000e-01	9
4.050000e-01	3.050000e-01	8.500000e-02	2.605000e-01	1.145000e-01	5.950000e-02	8.500000e-02	8
4.700000e-01	3.650000e-01	1.050000e-01	4.205000e-01	1.630000e-01	1.035000e-01	1.400000e-01	9
3.850000e-01	2.950000e-01	8.500000e-02	2.535000e-01	1.030000e-01	5.750000e-02	8.500000e-02	7
5.150000e-01	4.250000e-01	1.400000e-01	7.660000e-01	3.040000e-01	1.725000e-01	2.550000e-01	14
3.700000e-01	2.650000e-01	7.500000e-02	2.140000e-01	9.000000e-02	5.100000e-02	7.000000e-02	6
3.600000e-01	2.800000e-01	8.000000e-02	1.755000e-01	8.100000e-02	5.050000e-02	7.000000e-02	6
2.700000e-01	1.950000e-01	6.000000e-02	7.300000e-02	2.850000e-02	2.350000e-02	3.000000e-02	5
3.750000e-01	2.750000e-01	9.000000e-02	2.380000e-01	1.075000e-01	5.450000e-02	7.000000e-02	6
3.850000e-01	2.900000e-01	8.500000e-02	2.505000e-01	1.120000e-01	6.100000e-02	8.000000e-02	8
7.000000e-01	5.350000e-01	1.600000e-01	1.725500e+00	6.300000e-01	2.635000e-01	5.400000e-01	19
7.100000e-01	5.400000e-01	1.650000e-01	1.959000e+00	7.665000e-01	2.610000e-01	7.800000e-01	18
5.950000e-01	4.800000e-01	1.650000e-01	1.262000e+00	4.835000e-01	2.830000e-01	4.100000e-01	17
4.400000e-01	3.500000e-01	1.250000e-01	4.035000e-01	1.750000e-01	6.300000e-02	1.290000e-01	9
3.250000e-01	2.600000e-01	9.000000e-02	1.915000e-01	8.500000e-02	3.600000e-02	6.200000e-02	7
3.500000e-01	2.600000e-01	9.500000e-02	2.110000e-01	8.600000e-02	5.600000e-02	6.800000e-02	7
2.650000e-01	2.000000e-01	6.500000e-02	9.750000e-02	4.000000e-02	2.050000e-02	2.800000e-02	7
4.250000e-01	3.300000e-01	1.150000e-01	4.060000e-01	1.635000e-01	8.100000e-02	1.355000e-01	8
3.050000e-01	2.300000e-01	8.000000e-02	1.560000e-01	6.750000e-02	3.450000e-02	4.800000e-02	7
3.450000e-01	2.550000e-01	9.000000e-02	2.005000e-01	9.400000e-02	2.950000e-02	6.300000e-02	9
4.050000e-01	3.250000e-01	1.100000e-01	3.555000e-01	1.510000e-01	6.300000e-02	1.170000e-01	9
3.750000e-01	2.850000e-01	9.500000e-02	2.530000e-01	9.600000e-02	5.750000e-02	9.250000e-02	9
5.650000e-01	4.450000e-01	1.550000e-01	8.260000e-01	3.410000e-01	2.055000e-01	2.475000e-01	10
5.500000e-01	4.500000e-01	1.450000e-01	7.410000e-01	2.950000e-01	1.435000e-01	2.665000e-01	10
6.500000e-01	5.200000e-01	1.900000e-01	1.344500e+00	5.190000e-01	3.060000e-01	4.465000e-01	16
5.600000e-01	4.550000e-01	1.550000e-01	7.970000e-01	3.400000e-01	1.900000e-01	2.425000e-01	11
4.750000e-01	3.750000e-01	1.300000e-01	5.175000e-01	2.075000e-01	1.165000e-01	1.700000e-01	10
4.900000e-01	3.800000e-01	1.250000e-01	5.490000e-01	2.450000e-01	1.075000e-01	1.740000e-01	10
4.600000e-01	3.500000e-01	1.200000e-01	5.150000e-01	2.240000e-01	1.080000e-01	1.565000e-01	10
2.800000e-01	2.050000e-01	8.000000e-02	1.270000e-01	5.200000e-02	3.900000e-02	4.200000e-02	9
1.750000e-01	1.300000e-01	5.500000e-02	3.150000e-02	1.050000e-02	6.500000e-03	1.250000e-02	5
1.700000e-01	1.300000e-01	9.500000e-02	3.000000e-02	1.300000e-02	8.000000e-03	1.000000e-02	4
5.900000e-01	4.750000e-01	1.450000e-01	1.053000e+00	4.415000e-01	2.620000e-01	3.250000e-01	15
6.050000e-01	5.000000e-01	1.850000e-01	1.118500e+00	4.690000e-01	2.585000e-01	3.350000e-01	9
6.350000e-01	5.150000e-01	1.900000e-01	1.371500e+00	5.065000e-01	3.050000e-01	4.500000e-01	10
6.050000e-01	4.850000e-01	1.600000e-01	1.056500e+00	3.700000e-01	2.355000e-01	3.550000e-01	10
5.650000e-01	4.500000e-01	1.350000e-01	9.885000e-01	3.870000e-01	1.495000e-01	3.100000e-01	12
5.150000e-01	4.050000e-01	1.300000e-01	7.220000e-01	3.200000e-01	1.310000e-01	2.100000e-01	10
5.750000e-01	4.600000e-01	1.900000e-01	9.940000e-01	3.920000e-01	2.425000e-01	3.400000e-01	13
6.450000e-01	4.850000e-01	2.150000e-01	1.514000e+00	5.460000e-01	2.615000e-01	6.350000e-01	16
5.800000e-01	4.550000e-01	1.700000e-01	9.075000e-01	3.740000e-01	2.135000e-01	2.850000e-01	13
5.750000e-01	4.600000e-01	1.650000e-01	1.124000e+00	2.985000e-01	1.785000e-01	4.400000e-01	13
6.050000e-01	4.650000e-01	1.650000e-01	1.056000e+00	4.215000e-01	2.475000e-01	3.400000e-01	13
6.050000e-01	4.850000e-01	1.600000e-01	1.222000e+00	5.300000e-01	2.575000e-01	2.800000e-01	13
6.100000e-01	4.850000e-01	1.750000e-01	1.244500e+00	5.440000e-01	2.970000e-01	3.450000e-01	12
7.250000e-01	5.600000e-01	2.100000e-01	2.141000e+00	6.500000e-01	3.980000e-01	1.005000e+00	18
6.500000e-01	5.450000e-01	2.300000e-01	1.752000e+00	5.605000e-01	2.895000e-01	8.150000e-01	16
7.250000e-01	5.700000e-01	1.900000e-01	2.550000e+00	1.070500e+00	4.830000e-01	7.250000e-01	14
7.250000e-01	5.750000e-01	1.750000e-01	2.124000e+00	7.650000e-01	4.515000e-01	8.500000e-01	20
6.800000e-01	5.700000e-01	2.050000e-01	1.842000e+00	6.250000e-01	4.080000e-01	6.500000e-01	20
7.050000e-01	5.600000e-01	2.200000e-01	1.981000e+00	8.175000e-01	3.085000e-01	7.600000e-01	14
6.800000e-01	5.150000e-01	1.750000e-01	1.618500e+00	5.125000e-01	4.090000e-01	6.200000e-01	12
6.950000e-01	5.500000e-01	2.150000e-01	1.956500e+00	7.125000e-01	5.410000e-01	5.900000e-01	14
5.300000e-01	3.950000e-01	1.450000e-01	7.750000e-01	3.080000e-01	1.690000e-01	2.550000e-01	7
5.250000e-01	4.350000e-01	1.550000e-01	1.065000e+00	4.860000e-01	2.330000e-01	2.850000e-01	8
5.200000e-01	4.050000e-01	1.150000e-01	7.760000e-01	3.200000e-01	1.845000e-01	2.200000e-01	8
2.350000e-01	1.600000e-01	4.000000e-02	4.800000e-02	1.850000e-02	1.800000e-02	1.500000e-02	5
3.600000e-01	2.600000e-01	9.000000e-02	1.785000e-01	6.450000e-02	3.700000e-02	7.500000e-02	7
3.150000e-01	2.100000e-01	6.000000e-02	1.250000e-01	6.000000e-02	3.750000e-02	3.500000e-02	5
3.150000e-01	2.450000e-01	8.500000e-02	1.435000e-01	5.300000e-02	4.750000e-02	5.000000e-02	8
2.250000e-01	1.600000e-01	4.500000e-02	4.650000e-02	2.500000e-02	1.500000e-02	1.500000e-02	4
5.800000e-01	4.750000e-01	1.500000e-01	9.700000e-01	3.850000e-01	2.165000e-01	3.500000e-01	11
5.700000e-01	4.800000e-01	1.800000e-01	9.395000e-01	3.990000e-01	2.000000e-01	2.950000e-01	14
6.400000e-01	5.100000e-01	1.750000e-01	1.368000e+00	5.150000e-01	2.660000e-01	5.700000e-01	21
5.600000e-01	4.500000e-01	1.600000e-01	1.023500e+00	4.290000e-01	2.680000e-01	3.000000e-01	10
6.200000e-01	4.750000e-01	1.750000e-01	1.016500e+00	4.355000e-01	2.140000e-01	3.250000e-01	10
6.450000e-01	5.100000e-01	2.000000e-01	1.567500e+00	6.210000e-01	3.670000e-01	4.600000e-01	12
6.200000e-01	4.900000e-01	1.900000e-01	1.218000e+00	5.455000e-01	2.965000e-01	3.550000e-01	13
6.300000e-01	4.800000e-01	1.500000e-01	1.052500e+00	3.920000e-01	3.360000e-01	2.850000e-01	12
6.300000e-01	5.000000e-01	1.850000e-01	1.383000e+00	5.400000e-01	3.315000e-01	3.800000e-01	10
6.300000e-01	4.800000e-01	1.600000e-01	1.199000e+00	5.265000e-01	3.350000e-01	3.150000e-01	11
5.850000e-01	4.600000e-01	1.700000e-01	9.325000e-01	3.650000e-01	2.710000e-01	2.900000e-01	9
6.150000e-01	4.800000e-01	1.800000e-01	1.159500e+00	4.845000e-01	2.165000e-01	3.250000e-01	13
6.100000e-01	4.850000e-01	1.700000e-01	1.022500e+00	4.190000e-01	2.405000e-01	3.600000e-01	12
5.800000e-01	4.500000e-01	1.500000e-01	9.270000e-01	2.760000e-01	1.815000e-01	3.600000e-01	14
3.550000e-01	2.750000e-01	8.500000e-02	2.200000e-01	9.200000e-02	6.000000e-02	1.500000e-01	8
5.100000e-01	4.000000e-01	1.400000e-01	8.145000e-01	4.590000e-01	1.965000e-01	1.950000e-01	10
5.000000e-01	4.050000e-01	1.550000e-01	7.720000e-01	3.460000e-01	1.535000e-01	2.450000e-01	12
5.050000e-01	4.100000e-01	1.500000e-01	6.440000e-01	2.850000e-01	1.450000e-01	2.100000e-01	11
6.400000e-01	5.000000e-01	1.850000e-01	1.303500e+00	4.445000e-01	2.635000e-01	4.650000e-01	16
5.600000e-01	4.500000e-01	1.600000e-01	9.220000e-01	4.320000e-01	1.780000e-01	2.600000e-01	15
5.850000e-01	4.600000e-01	1.850000e-01	9.220000e-01	3.635000e-01	2.130000e-01	2.850000e-01	10
4.500000e-01	3.450000e-01	1.200000e-01	4.165000e-01	1.655000e-01	9.500000e-02	1.350000e-01	9
5.000000e-01	4.000000e-01	1.650000e-01	8.250000e-01	2.540000e-01	2.050000e-01	2.850000e-01	13
5.000000e-01	4.000000e-01	1.450000e-01	6.300000e-01	2.340000e-01	1.465000e-01	2.300000e-01	12
5.300000e-01	4.350000e-01	1.700000e-01	8.155000e-01	2.985000e-01	1.550000e-01	2.750000e-01	13
4.200000e-01	3.350000e-01	1.150000e-01	3.690000e-01	1.710000e-01	7.100000e-02	1.200000e-01	8
4.400000e-01	3.400000e-01	1.400000e-01	4.820000e-01	1.860000e-01	1.085000e-01	1.600000e-01	9
4.000000e-01	3.000000e-01	1.100000e-01	3.150000e-01	1.090000e-01	6.700000e-02	1.200000e-01	9
4.350000e-01	3.400000e-01	1.100000e-01	3.795000e-01	1.495000e-01	8.500000e-02	1.200000e-01	8
5.250000e-01	4.150000e-01	1.700000e-01	8.325000e-01	2.755000e-01	1.685000e-01	3.100000e-01	13
3.700000e-01	2.800000e-01	9.500000e-02	2.655000e-01	1.220000e-01	5.200000e-02	8.000000e-02	7
4.900000e-01	3.650000e-01	1.450000e-01	6.345000e-01	1.995000e-01	1.625000e-01	2.200000e-01	10
3.350000e-01	2.500000e-01	9.000000e-02	1.810000e-01	7.550000e-02	4.150000e-02	6.000000e-02	7
4.150000e-01	3.250000e-01	1.050000e-01	3.800000e-01	1.595000e-01	7.850000e-02	1.200000e-01	12
5.000000e-01	4.050000e-01	1.400000e-01	6.155000e-01	2.410000e-01	1.355000e-01	2.050000e-01	9
4.850000e-01	3.950000e-01	1.600000e-01	6.600000e-01	2.475000e-01	1.280000e-01	2.350000e-01	14
5.500000e-01	4.050000e-01	1.400000e-01	8.025000e-01	2.440000e-01	1.635000e-01	2.550000e-01	10
4.500000e-01	3.500000e-01	1.300000e-01	4.600000e-01	1.740000e-01	1.110000e-01	1.350000e-01	8
4.050000e-01	3.000000e-01	1.200000e-01	3.240000e-01	1.265000e-01	7.000000e-02	1.100000e-01	7
4.700000e-01	3.600000e-01	1.350000e-01	5.010000e-01	1.665000e-01	1.150000e-01	1.650000e-01	10
4.150000e-01	3.050000e-01	1.300000e-01	3.200000e-01	1.305000e-01	7.550000e-02	1.050000e-01	8
4.450000e-01	3.250000e-01	1.250000e-01	4.550000e-01	1.785000e-01	1.125000e-01	1.400000e-01	9
4.700000e-01	3.500000e-01	1.450000e-01	5.175000e-01	1.870000e-01	1.235000e-01	1.800000e-01	11
4.900000e-01	3.750000e-01	1.500000e-01	5.755000e-01	2.200000e-01	1.440000e-01	1.900000e-01	9
4.450000e-01	3.550000e-01	1.500000e-01	4.850000e-01	1.810000e-01	1.250000e-01	1.550000e-01	11
4.250000e-01	3.800000e-01	1.050000e-01	3.265000e-01	1.285000e-01	7.850000e-02	1.000000e-01	10
5.000000e-01	3.700000e-01	1.350000e-01	4.500000e-01	1.715000e-01	1.055000e-01	1.550000e-01	9
3.900000e-01	2.900000e-01	1.250000e-01	3.055000e-01	1.210000e-01	8.200000e-02	9.000000e-02	7
3.650000e-01	2.700000e-01	8.500000e-02	2.050000e-01	7.800000e-02	4.850000e-02	7.000000e-02	7
5.800000e-01	4.650000e-01	1.650000e-01	1.101500e+00	4.040000e-01	2.095000e-01	3.500000e-01	11
5.300000e-01	4.150000e-01	1.600000e-01	7.830000e-01	2.935000e-01	1.580000e-01	2.450000e-01	15
5.550000e-01	4.450000e-01	1.350000e-01	8.360000e-01	3.360000e-01	1.625000e-01	2.750000e-01	13
5.650000e-01	4.400000e-01	1.750000e-01	9.025000e-01	3.100000e-01	1.930000e-01	3.250000e-01	14
6.250000e-01	5.050000e-01	2.150000e-01	1.445500e+00	4.960000e-01	2.870000e-01	4.350000e-01	22
2.750000e-01	2.150000e-01	7.500000e-02	1.155000e-01	4.850000e-02	2.900000e-02	3.500000e-02	7
4.400000e-01	3.500000e-01	1.350000e-01	4.350000e-01	1.815000e-01	8.300000e-02	1.250000e-01	12
2.950000e-01	2.250000e-01	8.000000e-02	1.240000e-01	4.850000e-02	3.200000e-02	4.000000e-02	9
7.500000e-02	5.500000e-02	1.000000e-02	2.000000e-03	1.000000e-03	5.000000e-04	1.500000e-03	1
1.300000e-01	1.000000e-01	3.000000e-02	1.300000e-02	4.500000e-03	3.000000e-03	4.000000e-03	3
1.100000e-01	9.000000e-02	3.000000e-02	8.000000e-03	2.500000e-03	2.000000e-03	3.000000e-03	3
1.600000e-01	1.200000e-01	3.500000e-02	2.100000e-02	7.500000e-03	4.500000e-03	5.000000e-03	5
5.650000e-01	4.250000e-01	1.600000e-01	9.425000e-01	3.495000e-01	2.185000e-01	2.750000e-01	17
